barcode,product_name,brands,categories,ingredients_text
8906009011370,white label sugar,Parry's,sugar,
8906009011448,Sugar Brown,Parrys,Cane sugars,
8906009013008,8906009013008,parrys,Sugar,
8906009034737,nan,,,
8906009068886,UNIBIC Choco Nut Cookies,,,
8906009070308,Oats Digestive,Unibic,,
8906009070346,nan,,biscuit,
8906009070445,unibic choco kiss,Unibic,,
8906009070483,UNIBIC Choco Ripple Cookies,,,
8906009070490,UNIBIC Milk Cookies,,,
8906009070520,UNIBIC Orange Splash Cookies,,Biscuits,
8906009070636,Fruit & Nut Cookies,Unibic,en:biscuits,
8906009070759,Milk Cookies,Unibic,en:biscuits,
8906009070902,unibic honey otmeal,Unibic,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",
8906009070926,Unibic choco rs 5,,en:biscuits,
8906009070933,Butter cookies,Unibic,,
8906009071015,Unbic Wafer Biscuit RICH CHOCOLATE,,,
8906009071022,UNIBIC WAFER YUMMY STRAWBERRY,,,
8906009071107,UNIBIC Choco Chip Cookies,unbic,,
8906009071138,Unibic butter cookies,Unbic,,
8906009071183,Chocokiss,Unibic,,
8906009071282,Creamy Cheese,Unibic,,
8906009071602,unibic choco nut,Unibic,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",
8906009071626,Cashew Badam Cookies,Unibic,,
8906009071732,Unibic Choco nut Cookies,Unibic,cookies,
8906009071831,nan,,,
8906009071848,Unibic Fuirt & Nut,Unibic,,
8906009071909,choco cookies,unbic,en:chocolate-biscuits,
8906009071954,Choco chip cookies,unbic,,
8906009072012,Pista badam,Unibic,,
8906009072104,Cookies,,,
8906009072111,Unibic orange splash cookies,Unibic,cookies,
8906009072128,Orange Splash Cookies,,,
8906009072135,Unibic orange,,,
8906009072425,nan,,en:crisps,
8906009072647,nan,,en:biscuits,
8906009072654,Unibic Snapper potato spice 300g( 2ta),Unibic,,
8906009072661,Unibic Snapper potato,Unibic,,
8906009072685,Unibic shortbread,,en:shortbread-cookies,
8906009072692,Unibic - bánh quy bơ vanilla,,,
8906009072784,Biscott,Unibic,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",
8906009073248,Choco Hazelnut Cookies,,,
8906009073255,Almond and Pistachio cookies,,,
8906009073286,UNIBIC Biscott Caramel Cinnamon Flavou,,en:biscuits,
8906009073323,Unibic Snappers,unbic,,
8906009073453,Qubz english strawberry,,,
8906009073460,8906009073460,,,
8906009073484,Unibic Cubz,Unibic,Stuffed wafers,
8906009073569,nan,,,
8906009073729,Big & Bold Fruit Blast,Unibic,Fruit and nut cookies,
8906009073736,UNIBIC BIG BOLD choco blast,,,
8906009073897,nan,,choclate cookies,
8906009073965,Danish Coconut Cookies,Unibic,Biscuits,
8906009073972,unobic disano coconut,unibic,,
8906009074245,nan,,Biscuits,
8906009074672,nan,,,
8906009075167,Unibic Royal Vanilla cake 140g,Unibic,,
8906009075181,Unibic cake fruit n nut 140gm,,,
8906009075204,Unibic Dates & Carrot cake 140g,Unibic,,
8906009075273,Millet Pop Crisp Sweet Chilli,Unibic,,
8906009075464,Unibic coconut,,,
8906009075600,Swaadesi shahi kaju katli,UNIBIC,,
8906009075792,nan,,Extruded and grilled biscuits with fruits filling,
8906009075860,nan,,,
8906009075877,nan,,snacks,
8906009075884,Swaadesi Mysore Garlic Mix,Unibic,,
8906009075952,UNIBIC maámiul 25% Date-filled,,Food additives,
8906009076843,Unibic Signature Cookies,Unibic,cookies,
8906009077024,Fruit And Nut Cookies,UNIBIC,,
8906009077123,nan,,,
8906009077284,UNIBIC Sugar free,Unibic,,
8906009077314,Honey Oatmeal Cookies,Unibic,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",
8906009077321,UNIBIC Choco Chip Cookies,,,
8906009077406,UNIBIC VANILLA CREAM COOKIES SUGAR FREE,,en:biscuits,
8906009077420,Pineapple cookies (sugar free),UNIBIC,en:biscuits,
8906009077437,UNIBIC Daily Digestie,Unbic,,
8906009077475,Assortiment de biscuits,leonian premium,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Assortiments de biscuits",
8906009077635,unobic (6pakes),,,
8906009077802,Shortbread,Unibic,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Shortbread cookies,Shortbread",
8906009078014,Butter cookies,Unibic,,
8906009078687,UNIBIC Pista Badam Cookies,unbic,,
8906009078762,Unibic oats 50,Unibic,,
8906009078847,Unibic Choco ripple biscuit,,,
8906009079004,nan,,Xholo,
8906009079028,UNIBIC Splash Orange Cookies,unbic,,
8906009079073,UNIBIC Choco Ripple Cookies,unbic,,
8906009079127,UNIBIC Milk Cookies,Unbic,,
8906009079356,unibic choco nut cookies,Unbic,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",
8906009079363,Fruit & nut cookis,Unibic,,
8906009079417,Oats Digestive,Unibic,,
8906009079462,Unibic oats digestive600g,Unknown Brand,,
8906009079677,unibic multigrain,,,
8906009079684,Unibic choco,1,,
8906009079707,Fruit And Nut Energy Bar,Unions,en:cereal-bars,
8906009079714,Almond & Oats,Unibic,,
8906009079813,Choco Chip Cookies,Unibic,en:chocolate-biscuits,
8906009079899,UNIBIC Choco Hazelnut Cookies,Unbic,,
8906009079981,nan,,,
8906009162447,nan,,,
8906009165240,nan,,,
8906009166544,nan,,,
8906009167121,nan,,,
8906009167428,nan,,,
8906009181172,Star Walnut Kernels,Star,"Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Shelled nuts,Walnuts,Walnut kernels",
8906009182056,Pistachios,,en:pistachios,
8906009200538,Oat Granola,Express FOODS,,
8906009200811,Chocolate Chip Cookies,Express Foods,,
8906009220598,Nutrifud Rich Milk milk cake,,,
8906009221212,nan,,,
8906009231020,nan,,,
8906009234151,g derm,,,
8906009235530,BG - Glutamin Tabs,B - Complex,,
8906009237145,AMITONE 200 ml,,,
8906009237381,BGACID 100 ml,,,
8906009302027,nan,,,
8906009320281,Kohinoor Packaged Drinking Water,Kohinoor,Waters,
8906009340111,Korakundah,,,
8906009340401,Masala Chai,Chamraj,Teas,
8906009440088,Pasteurised Toned Milk,Saras,,
8906009440569,Saras Chhach,Saras,Dairy drinks,
8906009451060,bio cucumber,Biotique,,
8906009451091,Biotique cream,Unknown Brand,,
8906009452111,nan,,,
8906009453019,Face pack,Bioteque,,
8906009459554,Biotic,,,
8906009502014,Shrikhand,Chitale,sweet snacks,
8906009502021,SHRIKHAND,,,
8906009502120,Chitale Shrikand,Chitale,,
8906009503080,nan,,,
8906009504124,nan,Chitale,Ghee,
8906009504131,Ghee,Chitale,en:butters,
8906009504186,Chitale Tup,,Food,
8906009504193,Ghee,,,
8906009510798,Ayush Cane Jaggery Powder,VVD,Jaggery,
8906009511405,nan,,,
8906009512327,Katta sambol,,,
8906009520087,Light coconut milk,,,
8906009531212,Ritebite nutrition bar,,,
8906009531311,Choco Slim Bar,,,
8906009531373,Max Protein,Rite it’s,,
8906009532141,ULTIMATE PROTEIN.,,,
8906009532165,nan,,Protein bars,
8906009532219,nan,,,
8906009532226,MAX PROTEIN CHEESE & JALAPENO,,,
8906009532271,nan,,,
8906009532288,nan,,Chips,
8906009532509,Max Protein - Active Peanut Butter Bar,RiteBite,,
8906009532813,nan,,,
8906009532820,nan,,Snaks,
8906009532844,Max Protien,RiteBite,,
8906009532875,Max Protein Protein Snack,Max Protein,snacks,
8906009532899,Rite Bite Protein Snack,Max Protein,,
8906009532905,nan,,,
8906009532943,max protein,,,
8906009533131,RiteBite Max Protein 7 Grain Breakfast Cookie Nuts & Seeds,RiteBite,,
8906009533148,Max Protein GrainBreakfast Cookie,RiteBite,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, en:chocolate-chip-cookies",
8906009533155,RiteBite Max Protein 7 Grain Breakfast Cookie Oats & Raisins,RiteBite,,
8906009534008,Protein bar,Max Protein,"Dietary supplements,Bodybuilding supplements,Protein bars,Protein Energy bars",
8906009534053,nan,,,
8906009534237,nan,,,
8906009534251,Peanut Butter with Dark Chocolate,,,
8906009534343,Peanut Butter - Crunchy,Ritebite,,
8906009534350,Max Protein Peanut Butter,RiteBite,,
8906009534367,Chocolate Peanut Spread Max protein,Ritebite,,
8906009534497,Rite Bite Max Pro Chse&Jalapeno,,,
8906009534510,MAX PROTEIN 7 GRAIN PROTEIN SNACK CREAM & ONION,RiteBite,,
8906009534534,Rite Bite Max Pro Peri,Rite Bite,,
8906009534657,Max Protein 7 Grains Protein Granola,RiteBite,,
8906009534664,Fruits And Nuts Granola,Max Protein,,
8906009534718,nan,,,
8906009534725,Max Protein 7 Grain Breakfast Cookie,Max Protein,cookies,
8906009534732,Max protein 7 grain breakfast cookie,RiteBite,Grain cookie,
8906009536217,Max protein daily,Ritebite,,
8906009536460,RiteBite Max Protein  Jaggery Crunchy Spread Peanut Butter,"RiteBite,Max Protein",Peanut Butter,
8906009536590,Blueberry blast,Ritebite,,
8906009536620,Berry Delite - Single Pack,RiteBite Wellness,,
8906009536637,Max Protein Bytes ChoconAlmond,RiteBite,,
8906009536736,ACTIVE PROTEIN.,Max Protein,,
8906009537023,Max Protein Millet Wafer,RiteBite,,
8906009537030,Strawberry Truffle Millet Wafer,Max Protein,,
8906009537306,Gochujang,Max Protein,,
8906009553153,Max Protein daily choco classic bar,,,
8906009620053,nan,,,
8906009621043,شكر ابيض مكعبات,,,
8906009700021,Kesar Mango Pulp,,,
8906009700960,Ginger Garlic Paste,,,
8906009703466,Mathiya,,,
8906009709437,Mango Pulp,Kesar,,
8906009780153,Maganlal Chikki,Unknown Brand,peanut bar,
8906009780214,Chikki,Maganlal,"Plant-based foods and beverages,Plant-based foods,Snacks,Sweet snacks,Nuts and their products,Bars,Nut bars,sweet",
8906009803203,8906009803203,,,
8906009803784,Dukes Waffy straberry,DUKES,en:biscuits,
8906009803821,nan,,,
8906009804675,Milk Blast,,,
8906009804699,Waferz,Dynas,,
8906009804705,Biscuits,,en:biscuits,
8906009805566,nan,,,
8906009809250,Choco Safari,Dukes,,
8906009820118,maida,,,
8906009820323,silver coin  suji,,,
8906009820415,DALIYA,Silver coin,,
8906009881430,nan,,Mixed fruits pure multivitamin juice,
8906009990262,Rich Plum Cake,Elite,,
8906009990675,nan,,,
8906009990699,Elite CHQCO ORANGE,,,
8906009990705,Elite DREAMS CHOCO PINEAPPLE,,,
8906009990712,nan,,Food,
8906009991061,Family Wonder Bread,Elite,,
8906009991146,Plum Surprise,Elite,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux",
8906009991405,Dreams Choco Cup Cake,,,
8906009992259,nan,,,
8906009992594,CUPCAKE CHOCO,,,
8906009992600,Elite TRANS FAT FREE,,,
8906009993027,nan,,,
8906009993041,Elite pineapple cake,Elite,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Fruit cakes",
8906009993072,La' Elite Premium Plum Cake,Elite,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Plum cakes",
8906009993157,ORANGE FRUITY CAKE,,,
8906009993164,DREAMS PINEAPPLE,,,
8906009993188,Elite cake,,,
8906009993225,Jackfruit Pudding Cake Sliced,Elite,Jackfruit Pudding Cake,
8906009993232,Elite Dates Pudding Cake,,,
8906009993423,plum pudding cake,,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Plum cakes",
8906009993584,Dates Pudding Cake,,,
8906009993645,Elite Carrot,,,
8906009993737,Brownie,,,
8906009993812,Cake Milk,,,
8906009993829,Orange Elite,,,
8906009993997,Elite Sweet Bread,Elite,Breads,
8906009994109,Choco Brownie,Elite,,
8906009994161,FRUIT CAKE,,,
8906009994178,Elite sliced Pudding Cak,,,
8906009994185,Dates ELite,,,
8906009994208,nan,,,
8906009994215,Elite Black Raisin Cake,,,
8906009994260,centoz cupcake,centoz,cakes,
8906009994277,Elite centoz CREAM FILLED,,,
8906009994291,nan,,Biscuit,
8906010020330,Baker Street Traditional Jeera Khari,,,
8906010070076,Ganesh Chakki Ata-1Kg,,,
8906010070113,Ganesh Atta,Ganesh,Atta,
8906010070144,01 Apr 2025 to 30 Apr 2026,Ganesh Mummy's Own,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Flours,Cereal flours,Wheat flours,Atta",
8906010070151,Ganesh ata 5kg,,,
8906010070243,Ganesh Maida-500g,,,
8906010070465,Ganesh Besan-500g,ganesh,besan,
8906010070649,Ganesh Suji-200g,,,
8906010070663,ganesh sooji,ganesh,Sooji,
8906010070847,Ganesh Chana Sattu-200g,,,
8906010070861,Ganesh Chana Sattu-500g,Ganesh,Sattu,
8906010071028,Wheat Dalia,"Ganesh,Mummy's Own",,
8906010071042,Ganesh Wheat Dalia-500g,,,
8906010075590,Finger Millet (Ragi Atta),Ganesh,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Flours,Cereal grains,Millet,Finger Millet,Millet flours",
8906010077914,Little Millet Shyama Rice,"Ganesh,Mummy's Own",Millets,
8906010078539,Ganesh Jowari Atta,Ganesh,,
8906010079062,Buckwheat Kuttu Atta,"Ganesh,Mummy's Own",Millet Flours,
8906010079123,Ganesh chawal atta,Ganesh,,
8906010079215,Rajgira Atta,Ganesh,Millet Flours,
8906010080198,nan,,,
8906010081171,COBRA,,,
8906010086978,Black Heena,,,
8906010088514,Fair and fairy,VI john,,
8906010090005,D'lecta Cheese Cubes,D'lecta,cheese,
8906010090081,Cheese spread,,,
8906010090128,Cheese Block,Dlecta,,
8906010090289,Cream Cheese,D’lecta,Cream cheeses,
8906010090296,Feta,D'lecta,en:feta,
8906010090319,Chilli Cheese Slice,D’lecta,,
8906010090517,Feta,,,
8906010090715,Cream Cheese,D'Lecta,,
8906010090784,Cheese Slices,D'lecta,,
8906010090845,Dairy Cream,D'lecta,,
8906010090906,Dlacta cheese,d lecta,Cheese spreads,
8906010092528,Shredded Mozzarella Cheese,D’lecta,,
8906010260118,Dheepam Lamp Oil,,,
8906010260125,Deepam oil,,,
8906010260422,Dheepam Parijit Lamp Oil,,,
8906010261047,Gold Winner,Unknown Brand,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Oil refined sunflower oil",
8906010261085,Sunflower Oil,Gold Winner,,
8906010261122,GOLD WINNER,,,
8906010265403,Filtered Groundnut Oil,Cardiac Advanced,,
8906010268602,Cold Pressed Gingelly Oil,Cardiac Advanced,,
8906010277246,co-ex syrup,,,
8906010277666,q,,,
8906010277833,Kidflame Tablets,,,
8906010277857,Piloral,,,
8906010278687,nan,,Healthy,
8906010278809,Meniphib Tablets,,,
8906010279684,Gas Off Tablets,,,
8906010300975,Chocolate Wafer Roll,Champion Gold,,
8906010301071,CHAMPION FRUIT CREAM BISCUITS,,,
8906010301095,CHAMPION Gold CREAM BLACKCURRANT FLAVOURED BISCUITS,Champion Gold,,
8906010301743,nan,,en:confectioneries,
8906010301927,nan,,,
8906010321260,nan,,,
8906010360016,GHEE,GRB,,
8906010360054,GHEE,GRB,,
8906010360092,PURE GHEE,,,
8906010360122,Ghee,GRB,"Fats,Animal fats,Butter fat,Clarified butter,Ghee",
8906010360368,pure ghee,,,
8906010360375,nan,,,
8906010360382,8906010360382,GRB,,
8906010360405,Ghee,,,
8906010361068,Ghee Bombay Halwa,Grb,,
8906010361105,Ghee Dry Fruit Halwa,GRB,,
8906010361266,Bombsy mixutre,Town bus,,
8906010361419,Chana dal,Town Bus,,
8906010361594,town bus chakhli,town bus,,
8906010361914,nan,,,
8906010363123,Kerala Mixture,Town Bus,,
8906010363260,Pure Ghee,Unknown Brand,"Matières grasses,Matières grasses animales,Matière grasse de beurre,Ghi",
8906010363482,"salted cashew rs, 50",,,
8906010365592,GRB Mango Soan papdi,GRB,,
8906010365936,ghee pineapple halwa,grb,,
8906010365943,Ghee Dry Fruits Halea,,,
8906010365950,GRB ghee dates halwa,,,
8906010365967,Ghee Bombay Halwa,GRB,,
8906010366506,Town Bus Rice Kodubale,Town Bus,snacks,
8906010366537,Town bus Butter muruku,,,
8906010366643,town bus moong dal,,,
8906010366797,Town bus moong dal,,,
8906010366803,Town Bus Butter murukku,,,
8906010366827,Khara Boondi,,,
8906010366841,Madras Mixture,Town Bus,Namkeen,
8906010366896,nan,,,
8906010366902,GRB Buffalo ghee,,,
8906010366919,GRB ghee,,,
8906010366940,TOWABUS alooo bhujiya,Town Bus,,
8906010367312,GRB Orange Soan Papdi,GRB,,
8906010367336,Grb soan cake,GRB,,
8906010367350,Chum Chum,GRB,,
8906010367398,GRB Rasmalai Patty,GRB,Desserts,
8906010367459,GRB,,,
8906010367596,nan,,,
8906010367602,Soan Cake,,,
8906010367619,GRB Gulab jamun,GRB,,
8906010367732,Gulab jamun1kg,,,
8906010367756,Raaogolla,GRB,,
8906010367763,8906010367763,GRB,,
8906010367831,GRB badam Drink 10/-,,,
8906010367879,Soan Papdi,GRB,Confectioneries,
8906010368081,Butterscotch,GRB,,
8906010368234,インディアンスナック　ムングダールブラックソルト,神戸物産,,
8906010368340,town bus Avalakki mixture,,,
8906010368456,Lemon Rice Powder,Rakal By GRB,,
8906010368548,Ribbon Pakoda,,,
8906010368555,Masala Peanuts,Town Bus,,
8906010368722,Townbus masala peanut,Unknown Brand,,
8906010368821,coconut soan papdi,GRB,,
8906010369224,Namkeens,,,
8906010369286,Thenkulal murukku,,,
8906010369613,Sona cake,GRB,,
8906010369675,Grb  gulab jamun,GRB,,
8906010369705,Sambar Powder,GRB,"Plant-based foods and beverages, Plant-based foods, Condiments, Spices, Spice Mix",
8906010369804,Pineapple,GRB,,
8906010369835,Butterscotch,GRB,,
8906010369842,Soan papdi,,,
8906010395407,PASTA MACARONI,True,,
8906010450038,nan,,Chips and fries,
8906010500177,nan,,"Banana chips,Balaji",
8906010500221,Balaji Wafers Mung Dal,Balaji,Fried and Salted Green Gram,
8906010500245,Balaji Wafers Masala Sev Murmura,Balaji Wafers,"Snacks, en:wafers",
8906010500320,8906010500320,,,
8906010500351,Aloo Bhujiya,Balaji,,
8906010500399,nan,,,
8906010500412,nan,,,
8906010500429,Unknown Product,,Balaji,
8906010500443,Unknown Product,,,
8906010500580,nan,,,
8906010500627,nan,,"Chatapataka, Chis, en:appetizers",
8906010500702,nan,,,
8906010500818,Potato chips,Balaji,en:crisps,
8906010500856,nan,,,
8906010500863,Shing Bhujiya - Nimbu Chatka,Balaji Wafers,,
8906010500894,Chataka pataka,Balaji Wafers,,
8906010501228,Scoopitos Masala Flavour,Balaji Wafers,Crisps,
8906010501242,wheelos masala flavour,BALAJI WAFERS,en:crisps,
8906010501327,Balaji Wafers Yumstix,Balaji Wafers,snacks,
8906010501488,Poprings Masala,Balaji Snacks,,
8906010501495,PopRings Cheese Chilli Flavour,GIPI,,
8906010502065,8906010502065,,,
8906010502119,Chataka pataka,Balaji,"Chataka pataka, en:crisps",
8906010502133,nan,,,
8906010502171,Gathiya,Balaji,,
8906010502249,Chana Dal,Balaji,,
8906010502256,nan,,,
8906010502263,nan,,gaming,
8906010502317,nan,,,
8906010502355,nan,,,
8906010502478,nan,,Snacks,
8906010502492,nan,,,
8906010502508,Crunchem Peri Peri Flavour,Balaji,Potato Wafers,
8906010502522,nan,,,
8906010502683,Salted Peanuts,Balaji Wafers,,
8906010502836,nan,,Balaji wafers,
8906010502973,Papdi gathiya,,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Légumineuses, Graines, Graines de légumineuses, Légumineuses sèches",
8906010503079,nan,,potato crisps,
8906010503222,BALAJI CRUNCHEM Simply Salted,,,
8906010503277,Punjabi tadka,,,
8906010503338,Flamin’ hot,,,
8906010503444,8906010503444,,,
8906010503482,Tomato Twist,,"Salty snacks,Appetizers,Chips and fries,Crisps",
8906010503499,Ratlami Sev,"Balaji Wafers, Makani",,
8906010503543,Balaji Crunchem Chaat Chaska,Balaji,en:crisps,
8906010503697,nan,,,
8906010503772,nan,,,
8906010503949,Chataka Pataka,Balaji Wafers,Snacks,
8906010504007,BALAJI WAFERS,,,
8906010504021,BALAJI WAFERS,,,
8906010504045,Tangg,,,
8906010504199,Balaji Wafers Katak Batak,Balaji Wafers,snacks,
8906010504205,nan,,"Chips,Green",
8906010504236,nan,,,
8906010504298,nan,,,
8906010504304,nan,,,
8906010504359,Snack'em Chokdi Masala,Balaji Wafers,,
8906010504663,nan,,,
8906010504908,Gippi Corn Curls,Gippi,snacks,
8906010504984,nan,,Maggie,
8906010505028,balaji solid masti,,,
8906010505127,Chataka Pataka Masala Masti,Balaji,,
8906010505134,Balaji Namkeen,,,
8906010505202,BALAJ),,,
8906010505219,Tomato Twist,,,
8906010505233,Farali chevdo,,,
8906010505240,Aloo Sev,,,
8906010505257,Balaji mix namkin,,,
8906010505271,Chana dal,,,
8906010505318,Namkeen,,,
8906010505325,Ratlami sev,,,
8906010505356,Singh Bhujia,,,
8906010505394,Masala Sev Mumra,,,
8906010505424,Chataka Pataka flaming hot,Balaji,,
8906010505479,Chaat Chaska Tickilng Spicy Potato Wafers,Balaji Wafers,Wafers,
8906010505486,Gathiya (Gram Flour Sticks),,,
8906010505493,Wheels,,,
8906010505509,nan,,Snacks,
8906010505516,Balaji Classic Sev,,,
8906010505530,Potato Chips Mint Pudina,Balaji,,
8906010562533,nan,,,
8906010701482,nan,,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Riz parfumés, Riz de variété indica, Riz long grain, Riz complet, Riz Basmati, Riz Basmati bruns",
